Timestamp,Drillhole_Number,Record_Type,Value_X,Value_Y,Value_Z,Latitude,Longitude,Duration_s,AvgAccMag,AvgGyroMag,RMSAccZ,StdDevAccZ,AvgFFTFreq_Hz,MaxFFTAmp,Hardness,DrillRate_unit_s
1745821458234,1,ACC,-3.0965073,5.8971004,-6.115241,,
1745821458234,1,GYRO,-0.07559021,0.5280668,0.16076228,,
1745821458254,1,ACC,-3.2133825,6.276898,-6.686048,,
1745821458255,1,GYRO,-0.0010646508,0.47270498,0.15863298,,
1745821458274,1,ACC,-2.3678942,6.9000893,-6.1206903,,
1745821458274,1,GYRO,0.044715334,1.051875,0.017034413,,
1745821458294,1,ACC,-2.4666216,7.2879214,-5.613426,,
1745821458294,1,GYRO,0.24806364,1.2509648,0.0010646508,,
1745821458313,1,ACC,-3.3475537,6.8063517,-5.718541,,
1745821458314,1,GYRO,0.48228684,0.9986425,0.18737854,,
1745821458334,1,ACC,-2.5164208,6.0643787,-6.525799,,
1745821458334,1,GYRO,0.58555794,0.59301054,0.22357668,,
1745821458354,1,ACC,-2.1351204,5.8890467,-7.233008,,
1745821458354,1,GYRO,0.539778,0.43970078,0.17673203,,
1745821458373,1,ACC,-2.1795566,4.884928,-7.912032,,
1745821458373,1,GYRO,0.35772267,0.71544534,0.17566739,,
1745821458393,1,ACC,-1.4574846,6.0064774,-6.414229,,
1745821458393,1,GYRO,0.07984881,0.6611482,0.5174203,,
1745821458414,1,ACC,-0.58077586,6.127107,-5.865191,,
1745821458415,1,GYRO,0.49080405,0.03726278,0.23954643,,
1745821458432,1,ACC,-2.2238686,6.7037554,-6.470847,,
1745821458432,1,GYRO,0.74844956,-0.7335444,0.0649437,,
1745821458452,1,ACC,-2.489491,6.0382056,-6.516337,,
1745821458453,1,GYRO,0.76761323,-1.1423703,0.052167892,,
1745821458472,1,ACC,-2.5326152,5.8329744,-7.7032957,,
1745821458476,1,GYRO,0.7431263,-1.0476165,0.043650683,,
1745821458492,1,ACC,-2.4171956,5.202313,-8.009189,,
1745821458492,1,GYRO,0.6387905,-0.82403976,-0.0010646508,,
1745821458511,1,ACC,-2.9820645,5.052742,-7.616463,,
1745821458512,1,GYRO,0.5834287,-0.81339324,-0.06813765,,
1745821458532,1,ACC,-3.2009614,5.154678,-7.849639,,
1745821458532,1,GYRO,0.41734314,-0.63772583,0.08091346,,
1745821458552,1,ACC,-2.773855,5.2141976,-7.898979,,
1745821458554,1,GYRO,0.22783528,-0.3076841,0.1969604,,
1745821458571,1,ACC,-2.872027,4.827563,-8.124417,,
1745821458571,1,GYRO,0.043650683,-0.0010646508,0.20867157,,
1745821458591,1,ACC,-2.9281087,5.5640388,-7.946815,,
1745821458591,1,GYRO,-0.011711159,0.21399482,0.25871015,,
1745821458611,1,ACC,-2.9624608,5.414104,-7.3910823,,
1745821458611,1,GYRO,0.04152138,0.14372787,0.21399482,,
1745821458630,1,ACC,-3.0351198,5.2139487,-7.496868,,
1745821458631,1,GYRO,0.134146,0.04897394,0.14479251,,
1745821458652,1,ACC,-3.0227275,4.558541,-9.095487,,
1745821458652,1,GYRO,-0.15969762,0.36091664,0.11711159,,
1745821458670,1,ACC,-3.2303145,6.1836576,-9.973392,,
1745821458671,1,GYRO,-0.49080405,1.3222964,0.16502088,,
1745821458690,1,ACC,-2.6508505,6.7823234,-7.941816,,
1745821458690,1,GYRO,-0.41734314,1.4766707,-0.009581857,,
1745821458710,1,ACC,-2.9195566,6.5129657,-7.116391,,
1745821458710,1,GYRO,-0.09049532,0.9528625,-0.12882276,,
1745821458730,1,ACC,-2.6172743,6.017845,-7.6327915,,
1745821458730,1,GYRO,0.12456415,0.36517525,-0.17566739,,
1745821458750,1,ACC,-2.317501,5.3562503,-7.9482327,,
1745821458750,1,GYRO,0.104335785,-0.086236715,-0.22996458,,
1745821458770,1,ACC,-2.4311106,5.348244,-7.7557864,,
1745821458770,1,GYRO,-0.015969763,-0.4460887,-0.27042133,,
1745821458789,1,ACC,-2.7352798,5.4767365,-7.143321,,
1745821458789,1,GYRO,-0.04897394,-0.73247975,-0.23315853,,
1745821458809,1,ACC,-2.743372,5.6164427,-7.181533,,
1745821458809,1,GYRO,0.03832743,-0.90495324,-0.15756832,,
1745821458829,1,ACC,-2.6155121,5.42664,-7.7629213,,
1745821458830,1,GYRO,0.08836602,-0.92305225,-0.103271134,,
1745821458849,1,ACC,-2.5921926,5.3255954,-8.410553,,
1745821458849,1,GYRO,-0.0010646508,-0.60472167,-0.09368927,,
1745821458869,1,ACC,-2.6541545,5.3984556,-8.350219,,
1745821458869,1,GYRO,-0.14905111,-0.10965904,-0.119240895,,
1745821458889,1,ACC,-2.6984282,5.4995675,-7.881875,,
1745821458889,1,GYRO,-0.24061109,0.38220966,-0.15330972,,
1745821458908,1,ACC,-2.8422334,5.660735,-7.6649985,,
1745821458908,1,GYRO,-0.28745574,0.7601607,-0.16502088,,
1745821458928,1,ACC,-2.8218827,5.538928,-7.362515,,
1745821458928,1,GYRO,-0.22357668,0.984802,-0.16715018,,
1745821458949,1,ACC,-2.5916467,5.491724,-7.5268817,,
1745821458950,1,GYRO,-0.1820553,1.0476165,-0.13946927,,
1745821458968,1,ACC,-2.370748,5.623989,-7.286341,,
1745821458969,1,GYRO,-0.17779669,0.9486039,-0.120305546,,
1745821458988,1,ACC,-2.162529,5.6606493,-6.999621,,
1745821458988,1,GYRO,-0.104335785,0.7282212,-0.10646509,,
1745821459008,1,ACC,-2.0991595,5.8317585,-7.1228456,,
1745821459008,1,GYRO,-0.0010646508,0.40030873,-0.09581858,,
1745821459028,1,ACC,-2.0277643,5.8837028,-7.477753,,
1745821459028,1,GYRO,0.084107414,0.06813765,-0.085172065,,
1745821459058,1,ACC,-2.1466794,5.6195073,-7.844142,,
1745821459058,1,GYRO,0.085172065,-0.15756832,-0.06600835,,
1745821459074,1,ACC,-2.1472542,5.541667,-8.011487,,
1745821459075,1,GYRO,0.006387905,-0.26509807,-0.057491146,,
1745821459099,1,ACC,-2.3001575,5.605382,-8.078554,,
1745821459099,1,GYRO,-0.07452556,-0.20654227,-0.04045673,,
1745821459108,1,ACC,-2.3325367,5.648918,-7.9600983,,
1745821459108,1,GYRO,-0.11178834,-0.105400436,0.005323254,,
1745821459127,1,ACC,-2.166293,5.6562057,-7.7846417,,
1745821459127,1,GYRO,-0.11285299,-0.021293016,0.036198128,,
1745821459147,1,ACC,-2.2185535,5.6301856,-7.55249,,
1745821459147,1,GYRO,-0.09049532,-0.015969763,0.056426495,,
1745821459167,1,ACC,-2.133004,5.60361,-7.567679,,
1745821459167,1,GYRO,-0.070266955,0.019163715,0.069202304,,
1745821459186,1,ACC,-2.11431,5.688824,-7.5653234,,
1745821459186,1,GYRO,-0.03726278,0.020228365,0.046844635,,
1745821459208,1,ACC,-2.1695585,5.6954994,-7.6925607,,
1745821459208,1,GYRO,-0.034068827,0.021293016,0.031939525,,
1745821459226,1,ACC,-2.1987104,5.6649113,-7.4516845,,
1745821459226,1,GYRO,-0.046844635,0.008517207,0.033004176,,
1745821459247,1,ACC,-2.2214458,5.7201214,-7.2883806,,
1745821459247,1,GYRO,-0.030874874,-0.052167892,0.035133477,,
1745821459266,1,ACC,-2.1940942,5.798239,-7.266575,,
1745821459266,1,GYRO,0.026616272,-0.14798647,0.031939525,,
1745821459286,1,ACC,-2.2832065,5.745012,-7.4553523,,
1745821459286,1,GYRO,0.08943067,-0.20228367,0.030874874,,
1745821459305,1,ACC,-2.3273747,5.7304835,-7.7107086,,
1745821459306,1,GYRO,0.10965904,-0.16289158,0.022357667,,
1745821459325,1,ACC,-2.4567573,5.694628,-7.780409,,
1745821459325,1,GYRO,0.09262462,-0.085172065,-0.0010646508,,
1745821459345,1,ACC,-2.5264382,5.670983,-7.7351007,,
1745821459345,1,GYRO,0.056426495,-0.04045673,-0.015969763,,
1745821459365,1,ACC,-2.5513856,5.597002,-7.6199584,,
1745821459365,1,GYRO,0.02555162,-0.034068827,-0.02448697,,
1745821459385,1,ACC,-2.585412,5.745768,-7.5769877,,
1745821459385,1,GYRO,-0.020228365,-0.1213702,0.0042586033,,
1745821459405,1,ACC,-2.5658276,5.728731,-7.3413887,,
1745821459405,1,GYRO,0.017034413,-0.19589576,0.042586032,,
1745821459424,1,ACC,-2.4033284,5.7197003,-7.187585,,
1745821459425,1,GYRO,0.06387905,-0.35133478,0.09581858,,
1745821459445,1,ACC,-2.340926,5.6412563,-7.3237576,,
1745821459445,1,GYRO,0.17886133,-0.43544218,0.09688323,,
1745821459465,1,ACC,-2.38858,5.5638275,-8.00397,,
1745821459466,1,GYRO,0.246999,-0.3332357,0.0606851,,
1745821459485,1,ACC,-2.3625886,5.459268,-8.620352,,
1745821459485,1,GYRO,0.20547761,-0.119240895,0.014905112,,
1745821459505,1,ACC,-2.6604655,5.387088,-8.727316,,
1745821459505,1,GYRO,0.055361845,0.16502088,-0.005323254,,
1745821459524,1,ACC,-2.7768047,5.305139,-9.381718,,
1745821459525,1,GYRO,-0.06600835,0.6473077,-0.017034413,,
1745821459544,1,ACC,-2.6501706,5.3930445,-8.569269,,
1745821459544,1,GYRO,-0.40669662,0.71438074,0.017034413,,
1745821459564,1,ACC,-2.308949,5.7225537,-7.0531554,,
1745821459564,1,GYRO,-0.4460887,0.7047989,0.03726278,,
1745821459584,1,ACC,-2.243319,6.1144943,-6.2461944,,
1745821459584,1,GYRO,-0.246999,0.35133478,0.035133477,,
1745821459604,1,ACC,-2.0928483,6.2315707,-5.7677083,,
1745821459604,1,GYRO,0.11391764,-0.22038272,0.035133477,,
1745821459623,1,ACC,-2.2685733,5.972882,-6.8971496,,
1745821459624,1,GYRO,0.42586035,-0.6355966,-0.0042586033,,
1745821459643,1,ACC,-2.3396235,5.5034175,-8.049373,,
1745821459643,1,GYRO,0.37795106,-0.69415236,-0.035133477,,
1745821459664,1,ACC,-2.4654627,5.4467416,-8.240718,,
1745821459664,1,GYRO,0.21718878,-0.58555794,-0.043650683,,
1745821459683,1,ACC,-2.4762845,5.420138,-8.263319,,
1745821459683,1,GYRO,0.022357667,-0.38220966,-0.034068827,,
1745821459702,1,ACC,-2.6374621,5.54318,-7.8455787,,
1745821459702,1,GYRO,-0.084107414,-0.26083946,-0.005323254,,
1745821459722,1,ACC,-2.5259786,5.646552,-7.994737,,
1745821459722,1,GYRO,-0.09794788,0.021293016,0.026616272,,
1745821459743,1,ACC,-2.4402757,5.571154,-7.442989,,
1745821459744,1,GYRO,-0.10752974,0.08836602,0.043650683,,
1745821459763,1,ACC,-2.4649167,5.627255,-7.306481,,
1745821459763,1,GYRO,-0.022357667,0.019163715,0.027680922,,
1745821459783,1,ACC,-2.458347,5.577571,-7.479074,,
1745821459783,1,GYRO,0.028745573,-0.030874874,-0.010646508,,
1745821459802,1,ACC,-2.565186,5.637129,-7.6737995,,
1745821459802,1,GYRO,0.02555162,-0.036198128,-0.03939208,,
1745821459822,1,ACC,-2.5933034,5.666501,-7.7607665,,
1745821459822,1,GYRO,0.011711159,0.015969763,-0.04790929,,
1745821459842,1,ACC,-2.6291208,5.6227827,-7.6519833,,
1745821459842,1,GYRO,-0.019163715,0.015969763,-0.044715334,,
1745821459862,1,ACC,-2.5550826,5.6251674,-7.4852705,,
1745821459862,1,GYRO,-0.017034413,0.030874874,-0.033004176,,
1745821459881,1,ACC,-2.5784595,5.623721,-7.4642205,,
1745821459881,1,GYRO,0.007452556,0.013840461,-0.02448697,,
1745821459901,1,ACC,-2.5628207,5.594081,-7.568282,,
1745821459901,1,GYRO,0.04045673,-0.02448697,-0.02448697,,
1745821459921,1,ACC,-2.627579,5.565944,-7.701084,,
1745821459921,1,GYRO,0.043650683,-0.007452556,-0.021293016,,
1745821459941,1,ACC,-2.6439743,5.5756364,-7.8337326,,
1745821459942,1,GYRO,0.018099064,0.06174975,-0.006387905,,
1745821459962,1,ACC,-2.6172838,5.6204653,-7.7504234,,
1745821459962,1,GYRO,-0.006387905,0.085172065,0.0,,
1745821459981,1,ACC,-2.5650806,5.6157346,-7.6418033,,
1745821459981,1,GYRO,-0.006387905,0.07559021,0.005323254,,
1745821460001,1,ACC,-2.5637207,5.6135697,-7.526393,,
1745821460001,1,GYRO,-0.0010646508,0.022357667,0.0010646508,,
1745821460020,1,ACC,-2.5726845,5.603236,-7.5663385,,
1745821460020,1,GYRO,0.023422318,-0.019163715,0.0021293017,,
1745821460040,1,ACC,-2.5707214,5.623262,-7.73127,,
1745821460040,1,GYRO,0.033004176,-0.030874874,0.0,,
1745821460060,1,ACC,-2.5396447,5.5444064,-7.6651325,,
1745821460061,1,GYRO,0.019163715,-0.04790929,-0.0010646508,,
1745821460080,1,ACC,-2.5062406,5.586726,-7.673656,,
1745821460080,1,GYRO,0.034068827,-0.035133477,-0.01277581,,
1745821460100,1,ACC,-2.5686433,5.559681,-7.833579,,
1745821460100,1,GYRO,0.022357667,-0.054297194,-0.018099064,,
1745821460120,1,ACC,-2.5732305,5.527992,-7.6879063,,
1745821460120,1,GYRO,-0.0021293017,-0.058555797,-0.020228365,,
1745821460139,1,ACC,-2.6080613,5.5600834,-7.656992,,
1745821460140,1,GYRO,-0.015969763,-0.06174975,-0.020228365,,
1745821460160,1,ACC,-2.6000264,5.629333,-7.625513,,
1745821460160,1,GYRO,-0.036198128,-0.087301366,-0.015969763,,
1745821460179,1,ACC,-2.6699276,5.595814,-7.5350604,,
1745821460180,1,GYRO,-0.020228365,-0.15756832,-0.015969763,,
1745821460199,1,ACC,-2.649778,5.6545486,-7.535884,,
1745821460199,1,GYRO,0.01277581,-0.18950784,-0.009581857,,
1745821460219,1,ACC,-2.7179744,5.60837,-7.573339,,
1745821460219,1,GYRO,0.026616272,-0.20334831,0.007452556,,
1745821460240,1,ACC,-2.703207,5.5445113,-7.7324386,,
1745821460240,1,GYRO,0.008517207,-0.16821483,0.04045673,,
1745821460259,1,ACC,-2.7066545,5.5336614,-7.620007,,
1745821460260,1,GYRO,-0.022357667,-0.1213702,0.046844635,,
1745821460279,1,ACC,-2.7134924,5.5613856,-7.3830094,,
1745821460279,1,GYRO,-0.027680922,-0.16715018,0.03832743,,
1745821460299,1,ACC,-2.7116823,5.627178,-7.285719,,
1745821460299,1,GYRO,0.019163715,-0.22038272,0.010646508,,
1745821460319,1,ACC,-2.794857,5.633106,-7.3661833,,
1745821460320,1,GYRO,0.09475392,-0.2725506,-0.031939525,,
1745821460338,1,ACC,-2.9114833,5.6392164,-7.612173,,
1745821460339,1,GYRO,0.09581858,-0.26616272,-0.044715334,,
1745821460358,1,ACC,-2.9580555,5.5903172,-7.6248617,,
1745821460358,1,GYRO,0.103271134,-0.22464132,-0.06600835,,
1745821460378,1,ACC,-3.0079887,5.4800787,-7.6244597,,
1745821460378,1,GYRO,0.103271134,-0.28106782,-0.0628144,,
1745821460398,1,ACC,-3.054647,5.393351,-7.636872,,
1745821460398,1,GYRO,0.043650683,-0.3247185,-0.04790929,,
1745821460418,1,ACC,-3.1390667,5.4777327,-7.586325,,
1745821460418,1,GYRO,0.0,-0.30449015,-0.019163715,,
1745821460438,1,ACC,-3.042724,5.4464927,-7.600336,,
1745821460438,1,GYRO,-0.031939525,-0.25445154,0.017034413,,
1745821460458,1,ACC,-3.041795,5.4201946,-7.5572977,,
1745821460458,1,GYRO,-0.069202304,-0.22144738,0.045779984,,
1745821460478,1,ACC,-2.8111088,5.6421566,-6.6250625,,
1745821460478,1,GYRO,0.052167892,-0.39179152,0.06600835,,
1745821460497,1,ACC,-3.2023885,5.4646025,-6.6814985,,
1745821460497,1,GYRO,0.21505947,-0.7303505,0.010646508,,
1745821460517,1,ACC,-2.9425504,5.5732226,-6.490001,,
1745821460517,1,GYRO,0.28213248,-0.73993236,-0.015969763,,
1745821460538,1,ACC,-3.0793073,5.5173707,-6.3287654,,
1745821460539,1,GYRO,0.41627848,-0.76229,-0.053232543,,
1745821460557,1,ACC,-5.341234,4.800777,-6.7995615,,
1745821460558,1,GYRO,0.44715336,-0.8400095,-0.055361845,,
1745821460576,1,ACC,-4.153107,5.8420053,-8.607586,,
1745821460577,1,GYRO,0.31939524,-1.0933964,0.08197811,,
1745821460596,1,ACC,-2.7268808,5.135361,-8.577056,,
1745821460597,1,GYRO,0.055361845,-0.69202304,-0.045779984,,
1745821460616,1,ACC,-4.017001,5.3907847,-7.9459243,,
1745821460616,1,GYRO,-0.042586032,-0.6909584,0.0010646508,,
1745821460637,1,ACC,-4.0392194,5.1035953,-7.650815,,
1745821460637,1,GYRO,-0.086236715,-0.9241169,0.06600835,,
1745821460656,1,ACC,-4.1983767,5.176791,-7.4212494,,
1745821460656,1,GYRO,-0.09901253,-1.0380346,0.06174975,,
1745821460676,1,ACC,-4.4085107,5.0303326,-7.572946,,
1745821460676,1,GYRO,-0.105400436,-0.95818573,0.04790929,,
1745821460696,1,ACC,-5.1859655,4.7769976,-7.4395604,,
1745821460696,1,GYRO,-0.14053391,-0.82403976,0.0649437,,
1745821460716,1,ACC,-5.2173486,5.3180966,-6.825965,,
1745821460716,1,GYRO,-0.09794788,-0.84533274,0.1234995,,
1745821460735,1,ACC,-4.3157206,5.4429398,-6.3210278,,
1745821460735,1,GYRO,-0.006387905,-0.58129936,0.11391764,,
1745821460755,1,ACC,-3.8234828,5.536888,-6.522371,,
1745821460755,1,GYRO,0.06813765,-0.4375715,0.031939525,,
1745821460775,1,ACC,-4.340305,5.581229,-6.4894166,,
1745821460776,1,GYRO,0.04790929,-0.44821802,-0.015969763,,
1745821460798,1,ACC,-4.9164357,5.352257,-6.33343,,
1745821460798,1,GYRO,0.03726278,-0.40563196,-0.0042586033,,
1745821460814,1,ACC,-5.1493626,5.386925,-6.5641923,,
1745821460815,1,GYRO,0.02555162,-0.29384363,0.0628144,,
1745821460835,1,ACC,-4.719929,5.3812556,-6.967405,,
1745821460835,1,GYRO,-0.04045673,-0.15543902,0.09262462,,
1745821460854,1,ACC,-4.4443088,5.454825,-7.090668,,
1745821460854,1,GYRO,-0.14372787,-0.08943067,0.07771951,,
